name,category,strucBreaks
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]broadcast-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]broadcast-packets-sent,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]output-drops,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]output-queue-drops,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]input-drops,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]input-queue-drops,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]runt-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]giant-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]throttled-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]parity-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]unknown-protocol-packets-receiveHundredGigE0/0/0/6,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]input-errors,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]crc-errors,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]input-overruns,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]framing-errors-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]input-ignored-packets,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]input-aborts,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]output-errors,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]output-underruns,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]output-buffer-failures,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]output-buffers-swapped-out,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]applique,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]resets,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]carrier-transitions,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/6]availability-flag,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]broadcast-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]broadcast-packets-sent,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]output-drops,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]output-queue-drops,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]input-drops,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]input-queue-drops,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]runt-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]giant-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]throttled-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]parity-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]unknown-protocol-packets-receiveHundredGigE0/0/0/7,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]input-errors,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]crc-errors,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]input-overruns,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]framing-errors-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]input-ignored-packets,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]input-aborts,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]output-errors,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]output-underruns,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]output-buffer-failures,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]output-buffers-swapped-out,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]applique,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]resets,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]carrier-transitions,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/7]availability-flag,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]broadcast-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]broadcast-packets-sent,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]output-drops,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]output-queue-drops,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]input-drops,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]input-queue-drops,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]runt-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]giant-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]throttled-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]parity-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]unknown-protocol-packets-receiveHundredGigE0/0/0/8,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]input-errors,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]crc-errors,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]input-overruns,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]framing-errors-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]input-ignored-packets,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]input-aborts,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]output-errors,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]output-underruns,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]output-buffer-failures,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]output-buffers-swapped-out,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]applique,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]resets,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]carrier-transitions,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/8]availability-flag,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]broadcast-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]broadcast-packets-sent,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]output-drops,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]output-queue-drops,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]input-drops,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]input-queue-drops,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]runt-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]giant-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]throttled-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]parity-packets-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]unknown-protocol-packets-receiveHundredGigE0/0/0/9,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]input-errors,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]crc-errors,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]input-overruns,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]framing-errors-received,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]input-ignored-packets,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]input-aborts,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]output-errors,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]output-underruns,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]output-buffer-failures,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]output-buffers-swapped-out,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]applique,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]resets,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]carrier-transitions,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:HundredGigE0/0/0/9]availability-flag,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:MgmtEth0/RP0/CPU0/0]multicast-packets-sent,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:MgmtEth0/RP0/CPU0/0]broadcast-packets-sent,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:MgmtEth0/RP0/CPU0/0]output-drops,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:MgmtEth0/RP0/CPU0/0]output-queue-drops,Constant Slopes,
Cisco-IOS-XR-infra-statsd-oper:infra-statistics/interfaces/interface/latest/generic-counters[interface-name:MgmtEth0/RP0/CPU0/0]input-drops,Constant Slopes,
